SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,WL_BIN,PTS_NORM
22024,1630217,22400520,2025-01-09,MEM vs. HOU,L,27.0,6.0,10.0,0.6,2.0,5.0,0.4,2.0,3.0,0.67,0.0,4.0,4.0,4.0,2.0,0.0,4.0,4.0,16.0,-6.0,1,0,0.43
22024,1630217,22400485,2025-01-04,MEM @ GSW,L,35.0,9.0,20.0,0.45,2.0,8.0,0.25,2.0,2.0,1.0,0.0,4.0,4.0,10.0,2.0,1.0,6.0,0.0,22.0,-10.0,1,0,0.66
22024,1630217,22400476,2025-01-03,MEM @ SAC,L,35.0,7.0,14.0,0.5,0.0,4.0,0.0,6.0,8.0,1.0,1.0,6.0,7.0,8.0,2.0,1.0,5.0,2.0,22.0,-1.0,1,0,0.66
22024,1630217,22400453,2024-12-31,MEM @ PHX,W,37.0,11.0,21.0,0.52,4.0,8.0,0.5,1.0,3.0,0.33,1.0,4.0,5.0,7.0,0.0,1.0,4.0,4.0,31.0,2.0,1,1,1.0
22024,1630217,22400440,2024-12-29,MEM @ OKC,L,29.0,7.0,15.0,0.47,3.0,8.0,0.38,5.0,6.0,0.83,1.0,8.0,9.0,4.0,0.0,0.0,2.0,2.0,22.0,-19.0,1,0,0.66
22024,1630217,22400423,2024-12-27,MEM @ NOP,W,32.0,6.0,13.0,0.46,2.0,6.0,0.33,4.0,4.0,1.0,0.0,4.0,4.0,8.0,4.0,0.0,1.0,2.0,18.0,14.0,1,1,0.51
22024,1630217,22400414,2024-12-26,MEM vs. TOR,W,23.0,8.0,13.0,0.62,3.0,6.0,0.5,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,2.0,3.0,19.0,22.0,1,1,0.55
22024,1630217,22400399,2024-12-23,MEM vs. LAC,L,32.0,7.0,15.0,0.47,3.0,7.0,0.43,4.0,5.0,0.8,2.5,6.0,9.0,7.0,2.0,0.0,4.0,3.0,21.0,0.0,1,0,0.62
22024,1630217,22400378,2024-12-21,MEM @ ATL,W,27.0,7.0,12.0,0.58,4.0,8.0,0.5,5.0,5.0,1.0,0.0,5.0,5.0,8.0,4.0,0.0,2.0,3.0,23.0,20.0,1,1,0.7
22024,1630217,22400366,2024-12-19,MEM vs. GSW,W,24.0,6.0,9.0,0.67,3.0,5.0,0.6,0.0,0.0,0.0,0.0,4.0,4.0,7.0,1.0,0.0,3.0,1.0,15.0,36.0,1,1,0.4
22024,1630217,22401220,2024-12-15,MEM @ LAL,L,28.0,3.0,8.0,0.38,0.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,7.0,7.0,0.0,0.0,1.0,4.0,7.0,-12.0,1,0,0.09
22024,1630217,22401211,2024-12-13,MEM vs. BKN,W,28.0,8.0,14.0,0.57,2.0,6.0,0.33,3.0,3.0,1.0,1.0,3.0,4.0,8.0,1.0,2.0,0.0,1.0,21.0,20.0,1,1,0.62
22024,1630217,22400345,2024-12-07,MEM @ BOS,W,33.0,5.0,12.0,0.42,2.0,5.0,0.4,2.0,2.0,1.0,0.0,2.0,2.0,4.0,3.0,0.0,4.0,2.0,14.0,17.0,1,1,0.36
22024,1630217,22400329,2024-12-05,MEM vs. SAC,W,32.0,6.0,10.0,0.6,2.0,4.0,0.5,4.0,4.0,1.0,2.0,6.0,8.0,7.0,1.0,0.0,3.0,2.0,18.0,15.0,1,1,0.51
22024,1630217,22400056,2024-12-03,MEM @ DAL,L,31.0,8.0,14.0,0.57,2.0,5.0,0.4,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,19.0,-1.0,1,0,0.55
22024,1630217,22400306,2024-12-01,MEM vs. IND,W,30.0,7.0,15.0,0.47,2.0,8.0,0.25,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,0.0,1.0,4.0,16.0,18.0,1,1,0.43
22024,1630217,22400042,2024-11-29,MEM vs. NOP,W,26.0,3.0,8.0,0.38,1.0,3.0,0.33,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,4.0,7.0,11.0,1,1,0.09
22024,1630217,22400293,2024-11-27,MEM vs. DET,W,22.0,3.0,6.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,1.0,0.0,5.0,1.0,4.5,6.0,1,1,0.0
22024,1630217,22400282,2024-11-25,MEM vs. POR,W,24.0,3.0,8.0,0.25,1.0,4.0,0.25,3.0,4.0,0.75,0.0,7.0,7.0,2.0,0.0,1.0,2.0,3.0,8.0,9.0,1,1,0.13
22024,1630217,22400266,2024-11-23,MEM @ CHI,W,30.0,4.0,14.0,0.29,1.0,5.0,0.2,4.0,6.0,0.67,2.0,5.0,7.0,2.0,0.0,1.0,2.0,1.0,13.0,5.0,1,1,0.32
22024,1630217,22400255,2024-11-20,MEM vs. PHI,W,35.0,8.0,18.0,0.44,5.0,11.0,0.46,0.0,0.0,0.0,1.0,9.0,10.0,6.0,1.0,1.0,4.0,2.0,21.0,14.0,1,1,0.62
22024,1630217,22400023,2024-11-19,MEM vs. DEN,L,29.0,3.0,10.0,0.2,0.0,5.0,0.0,3.0,5.0,0.6,0.0,5.0,5.0,5.0,1.0,0.0,2.0,5.0,5.0,-24.0,1,0,0.02
22024,1630217,22400238,2024-11-17,MEM vs. DEN,W,29.0,5.0,12.0,0.42,1.0,7.0,0.14,0.0,0.0,0.0,1.0,9.0,11.0,7.0,0.0,1.0,2.0,1.0,11.0,14.0,1,1,0.25
22024,1630217,22400019,2024-11-15,MEM @ GSW,L,27.0,7.0,13.0,0.54,1.0,4.0,0.25,3.0,4.0,0.75,1.0,5.0,6.0,2.0,2.0,0.0,3.0,1.0,18.0,12.0,1,0,0.51
22024,1630217,22400124,2024-10-30,MEM vs. BKN,L,20.5,3.0,7.0,0.43,1.0,2.0,0.5,3.0,3.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,1.0,10.0,-10.0,1,0,0.21
22024,1630217,22400108,2024-10-28,MEM vs. CHI,L,31.0,11.0,19.0,0.58,6.0,10.0,0.6,2.0,2.0,1.0,2.0,5.0,7.0,4.0,0.0,0.0,1.0,3.0,30.0,2.0,1,0,0.96
22024,1630217,22400092,2024-10-26,MEM vs. ORL,W,28.0,5.0,10.0,0.5,2.0,6.0,0.33,1.0,1.0,1.0,1.0,6.0,7.0,2.0,2.0,0.0,3.0,4.0,13.0,7.0,1,1,0.32
22024,1630217,22400082,2024-10-25,MEM @ HOU,L,29.0,8.0,16.0,0.5,0.0,4.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,17.0,-12.0,1,0,0.47
22024,1630217,22400070,2024-10-23,MEM @ UTA,W,27.0,8.0,20.0,0.4,4.0,10.0,0.4,4.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,24.0,-8.0,1,1,0.74
