SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,WL_BIN,PTS_NORM
22024,1629630,22400423,2024-12-27,MEM @ NOP,W,25.0,8.0,11.0,0.73,3.0,4.0,0.75,6.0,7.0,0.86,0.0,2.0,2.0,7.0,1.0,0.0,3.0,2.0,25.0,21.0,1,1,0.71
22024,1629630,22400414,2024-12-26,MEM vs. TOR,W,24.0,5.0,10.0,0.5,1.0,3.0,0.33,4.0,4.0,1.0,0.0,2.0,2.0,9.0,0.0,0.0,3.0,0.0,15.0,28.0,1,1,0.29
22024,1629630,22400399,2024-12-23,MEM vs. LAC,L,29.0,7.0,20.0,0.35,2.0,8.0,0.25,7.0,8.0,0.88,0.0,6.0,6.0,4.0,1.0,1.0,7.0,0.0,23.0,-12.0,1,0,0.62
22024,1629630,22400366,2024-12-19,MEM vs. GSW,W,17.25,4.0,9.0,0.44,1.0,5.0,0.2,0.0,0.0,0.27,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,9.0,24.0,1,1,0.04
22024,1629630,22401220,2024-12-15,MEM @ LAL,L,31.0,6.0,21.0,0.29,2.0,7.0,0.29,6.0,8.0,0.75,2.0,5.0,7.0,6.0,3.0,0.0,7.0,3.0,20.0,-8.0,1,0,0.5
22024,1629630,22401211,2024-12-13,MEM vs. BKN,W,32.0,10.0,19.0,0.53,3.0,6.0,0.5,5.0,8.0,0.62,2.0,5.0,7.0,10.0,1.0,0.0,3.0,2.0,28.0,25.0,1,1,0.83
22024,1629630,22400345,2024-12-07,MEM @ BOS,W,34.0,11.0,20.0,0.55,4.0,6.0,0.67,6.0,7.0,0.86,1.0,8.0,8.75,9.0,2.0,0.0,3.0,3.0,32.0,2.0,1,1,1.0
22024,1629630,22400329,2024-12-05,MEM vs. SAC,W,28.0,2.0,13.0,0.15,0.0,6.0,0.0,4.0,4.0,1.0,2.0,1.0,3.0,7.0,0.0,1.0,2.0,2.0,8.0,-32.0,1,1,0.0
22024,1629630,22400056,2024-12-03,MEM @ DAL,L,31.0,11.0,22.0,0.5,3.0,6.0,0.5,6.0,7.0,0.86,0.0,2.0,2.0,4.0,3.0,0.0,6.0,1.0,31.0,-8.0,1,0,0.96
22024,1629630,22400306,2024-12-01,MEM vs. IND,W,27.0,6.0,13.0,0.46,2.0,7.0,0.29,5.0,6.0,0.83,0.0,2.0,2.0,8.0,1.0,1.0,0.0,2.0,19.0,13.0,1,1,0.46
22024,1629630,22400042,2024-11-29,MEM vs. NOP,W,29.0,10.0,18.0,0.56,0.0,4.0,0.0,7.0,7.0,1.0,0.0,3.0,3.0,7.0,3.0,0.0,5.0,1.0,27.0,7.0,1,1,0.79
22024,1629630,22400282,2024-11-25,MEM vs. POR,W,23.0,6.0,12.0,0.5,2.0,3.0,0.67,8.0,10.0,0.8,1.0,1.0,2.0,11.0,0.0,1.0,2.0,1.0,22.0,22.0,1,1,0.58
22024,1629630,22400174,2024-11-06,MEM vs. LAL,W,24.0,7.0,17.0,0.41,2.0,3.0,0.67,4.0,5.0,0.8,0.0,4.0,4.0,5.0,1.0,1.0,5.0,2.0,20.0,8.0,1,1,0.5
22024,1629630,22400158,2024-11-04,MEM @ BKN,L,33.0,10.0,22.0,0.46,1.0,3.0,0.33,4.0,4.0,1.0,1.0,4.0,5.0,9.0,0.0,0.0,3.0,0.0,25.0,2.0,1,0,0.71
22024,1629630,22400142,2024-11-02,MEM @ PHI,W,31.0,6.0,13.0,0.46,0.0,2.0,0.0,6.0,8.0,0.75,0.0,6.0,6.0,12.0,2.0,0.0,6.0,1.0,18.0,21.0,1,1,0.42
22024,1629630,22400128,2024-10-31,MEM vs. MIL,W,29.0,9.0,16.0,0.56,2.0,5.0,0.4,6.0,7.0,0.86,1.0,9.0,8.75,14.0,1.0,0.0,3.0,0.0,26.0,29.0,1,1,0.75
22024,1629630,22400124,2024-10-30,MEM vs. BKN,L,29.0,5.0,16.0,0.31,1.0,6.0,0.17,3.0,4.0,0.75,2.0,6.0,8.0,11.0,0.0,0.0,5.0,3.0,14.0,4.0,1,0,0.25
22024,1629630,22400092,2024-10-26,MEM vs. ORL,W,25.0,4.0,12.0,0.33,0.0,6.0,0.0,8.0,8.0,1.0,0.0,2.0,2.0,10.0,0.0,1.0,3.0,3.0,16.0,18.0,1,1,0.33
22024,1629630,22400082,2024-10-25,MEM @ HOU,L,24.0,8.0,17.0,0.47,2.0,4.0,0.5,6.0,9.0,0.67,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,24.0,-9.0,1,0,0.67
22024,1629630,22400070,2024-10-23,MEM @ UTA,W,28.0,7.0,12.0,0.58,0.0,2.0,0.0,8.0,9.0,0.89,0.0,5.0,5.0,10.0,1.0,0.0,3.0,4.0,22.0,-3.0,1,1,0.58
